300 22425 
15 34 -8
15 252 9
15 39 2
15 188 10
15 211 8
15 170 -5
15 42 0
15 109 2
15 164 6
15 68 -2
15 52 2
15 83 7
15 36 9
15 192 -7
15 223 10
15 280 -3
15 28 8
15 290 -4
15 234 0
15 285 3
15 169 3
15 20 -6
15 133 7
15 196 -4
16 279 2
16 144 10
16 156 1
16 50 6
16 227 -8
16 62 -6
16 48 10
16 163 7
16 87 6
16 24 1
16 158 -4
16 149 8
16 107 7
16 118 10
16 113 -7
16 299 8
16 193 6
16 90 10
16 105 -6
16 38 -1
16 300 10
16 205 -3
16 223 8
16 63 -2
16 109 -5
16 291 9
16 79 -8
16 195 9
16 127 -8
16 101 10
16 168 7
16 290 10
16 42 -1
16 219 3
16 147 10
16 83 4
16 214 0
16 259 2
16 123 8
16 45 9
16 241 -1
16 210 -7
16 76 7
16 97 5
16 151 5
16 164 -9
16 262 4
16 133 6
16 146 -2
16 159 4
16 239 2
16 116 -9
16 242 9
16 86 0
16 77 -5
16 207 -7
16 128 2
16 165 10
16 194 -10
16 131 -6
16 26 8
16 174 9
16 142 5
16 202 10
16 117 -9
16 81 -1
16 177 -8
16 69 -3
16 36 0
16 31 -7
16 282 2
16 108 6
16 137 -4
16 104 9
16 112 1
16 232 -6
16 154 -3
16 191 -9
16 30 -4
16 27 7
16 39 -1
16 296 8
16 47 7
16 60 -1
16 182 -3
16 294 10
16 218 10
16 160 6
16 17 4
16 176 8
16 211 0
16 70 2
16 25 0
16 234 -10
16 260 -4
16 143 -10
16 284 4
16 82 -2
16 251 9
16 212 6
16 145 -10
16 91 7
16 57 -8
16 98 -1
16 138 0
16 222 -5
16 208 -8
16 66 4
16 277 3
16 285 10
16 240 -10
16 233 4
16 255 10
16 111 -6
16 58 -6
16 265 -10
16 258 -6
16 184 8
16 230 3
16 122 -1
16 141 0
16 272 -1
16 179 1
16 293 -5
16 139 -9
16 269 -5
16 150 1
16 71 -3
16 175 0
16 96 10
16 281 9
16 35 2
16 148 5
16 275 10
16 197 2
16 32 8
17 203 -7
17 295 7
17 294 -6
17 227 4
17 189 -4
17 166 6
17 94 -1
17 100 2
17 184 -2
17 253 7
17 244 9
17 44 -5
17 270 -6
17 41 -1
17 75 -5
17 226 -9
17 236 -1
17 191 4
17 48 -4
17 187 8
17 188 -3
17 173 -3
17 34 -5
17 74 4
17 61 5
17 104 -10
17 78 -3
17 158 4
17 145 4
17 115 -4
17 273 -3
17 246 -6
17 111 0
17 247 6
17 265 4
17 231 -5
17 55 9
17 123 10
17 299 8
17 49 5
17 87 10
17 146 3
17 195 10
17 153 -8
17 171 -5
17 169 2
17 190 5
17 62 -4
17 228 7
17 179 8
17 32 4
17 276 3
17 38 -7
17 103 4
17 234 6
17 80 -2
17 178 7
17 192 -1
17 18 7
17 95 4
17 284 -9
17 160 -9
17 156 3
17 92 7
17 67 -5
17 130 9
17 81 -2
17 257 10
17 143 -10
17 285 10
17 90 5
17 296 -4
17 159 -7
17 56 -9
17 208 9
17 45 -6
17 280 9
17 46 -10
17 73 -6
17 84 8
17 204 -8
17 149 8
17 137 10
17 180 5
17 252 5
17 259 0
17 290 -9
17 183 4
17 119 2
17 138 -10
17 150 10
17 22 -5
17 206 1
17 77 -4
17 217 -1
17 240 -5
17 151 9
17 30 -9
17 229 -3
17 281 7
17 99 -2
17 269 5
17 233 -8
17 43 -6
17 275 6
17 109 8
17 89 6
17 134 9
17 53 -2
17 102 8
17 223 -5
17 64 0
17 126 -3
17 117 0
17 274 -8
17 118 9
17 193 -1
17 220 10
17 298 8
17 69 -8
17 57 5
17 37 -10
17 277 6
17 288 1
17 258 -4
17 112 -8
17 211 -6
17 238 3
17 230 -6
17 205 9
17 70 10
17 165 -3
17 177 -4
17 27 9
17 128 -7
17 200 -3
17 161 -6
17 237 -1
17 254 2
17 242 -7
17 215 5
18 270 6
18 238 10
18 22 -5
18 177 -4
18 253 -2
18 287 -4
18 288 0
18 113 6
18 68 3
18 283 -8
18 172 -8
18 129 -3
18 163 10
18 193 -3
18 245 -10
18 203 0
18 243 -10
18 23 0
18 26 3
18 156 -4
18 272 3
18 178 -9
18 199 5
18 59 -9
18 50 -4
18 298 -10
18 280 9
18 142 7
18 164 -1
18 64 -7
18 264 2
18 126 -1
18 190 0
18 162 -6
18 235 7
18 40 5
18 161 0
18 132 0
18 70 -2
18 242 -5
18 28 -6
18 265 5
18 147 -7
18 206 2
18 300 -5
18 284 10
18 75 4
18 279 9
18 151 -9
18 109 2
18 67 -1
18 56 4
18 141 4
18 57 8
18 255 10
18 146 1
18 233 0
18 194 9
18 207 9
18 214 -4
18 269 -2
18 88 -7
18 93 9
18 72 8
18 263 -8
18 166 0
18 261 0
18 19 7
18 200 1
18 106 -6
18 29 3
18 241 7
18 24 8
18 137 7
18 86 4
18 83 5
18 170 -8
18 89 -1
18 145 -7
18 36 5
18 230 -9
18 296 6
18 232 4
18 282 7
18 271 -10
18 91 4
18 189 -8
18 49 9
18 247 -8
18 210 5
18 101 10
18 225 -5
18 185 9
18 174 9
18 139 8
18 79 -6
18 168 3
18 290 9
18 186 5
18 143 9
18 258 10
18 136 -4
18 183 9
18 187 2
18 32 10
18 52 -5
18 175 -7
18 260 5
18 21 -7
18 209 9
18 66 -3
18 152 2
18 110 -8
18 256 -6
18 123 8
18 92 -3
18 115 4
18 173 2
18 180 0
18 191 -10
18 98 -4
18 94 6
18 124 9
18 176 5
18 77 6
18 212 -3
18 114 1
18 84 5
18 226 0
18 69 6
18 39 -3
18 227 -3
18 257 8
18 237 -9
18 71 -10
18 25 -10
18 20 -6
18 202 -5
18 249 -6
18 54 -2
18 118 9
18 87 0
18 96 0
18 111 8
19 40 -4
19 171 7
19 202 9
19 182 9
19 102 -1
19 227 -2
19 200 -2
19 26 -5
19 263 -1
19 231 9
19 41 -2
19 42 8
19 201 4
19 83 -8
19 229 7
19 230 -7
19 29 4
19 234 1
19 24 3
19 28 5
19 105 8
19 156 5
19 20 1
19 224 -3
19 127 1
19 285 -7
19 270 -3
19 145 -10
19 158 0
19 183 2
19 160 9
19 245 -2
19 118 -10
19 265 10
19 57 -8
19 218 1
19 273 -9
19 36 -6
19 244 4
19 213 5
19 126 6
19 220 4
19 176 -3
19 58 -1
19 94 0
19 47 9
19 77 -5
19 297 -4
19 33 -7
19 62 9
19 65 -1
19 251 -8
19 185 4
19 128 10
19 219 5
19 249 9
19 258 8
19 122 10
19 140 5
19 168 -3
19 240 -4
19 95 -3
19 157 -9
19 106 6
19 133 -8
19 289 6
19 39 -8
19 236 -1
19 153 4
19 209 -6
19 143 6
19 81 9
19 295 -6
19 197 -2
19 82 10
19 281 7
19 35 7
19 79 3
19 181 -7
19 233 -2
19 45 -9
19 61 10
19 278 -6
19 207 -8
19 225 -8
19 49 -9
19 169 5
19 55 -2
19 298 3
19 277 0
19 204 3
19 103 9
19 86 -6
19 294 -10
19 288 10
19 290 3
19 100 -10
19 93 6
19 87 10
19 193 9
19 248 -2
19 174 -6
19 178 -7
19 268 3
19 259 8
19 131 9
19 172 6
19 69 6
19 31 2
19 222 10
19 116 4
19 89 3
19 54 -1
19 175 3
19 291 9
19 264 -7
19 30 -10
19 283 4
19 188 8
19 74 -7
19 44 6
19 274 4
19 144 0
19 155 2
19 266 1
19 180 -9
19 196 -5
19 52 1
19 37 -9
19 255 3
19 252 -1
19 43 -10
19 32 -2
19 88 8
19 56 -3
19 192 -5
19 60 3
19 63 -8
19 85 1
19 113 -5
19 250 -3
19 241 8
20 164 -7
20 233 9
20 234 -4
20 162 -2
20 262 1
20 69 6
20 64 -9
20 34 -2
20 171 -10
20 143 5
20 141 5
20 226 0
20 40 3
20 292 10
20 201 -10
20 200 -1
20 190 -10
20 271 2
20 119 -5
20 62 -3
20 285 -5
20 30 -2
20 183 -7
20 253 10
20 275 -5
20 130 5
20 113 -4
20 213 -5
20 56 0
20 174 1
20 283 10
20 115 2
20 206 3
20 83 -4
20 81 -9
20 37 2
20 52 -2
20 169 1
20 240 -6
20 148 5
20 298 3
20 123 -2
20 54 4
20 224 1
20 93 3
20 22 -4
20 53 7
20 106 5
20 158 -2
20 266 7
20 105 -1
20 80 6
20 180 4
20 258 0
20 282 3
20 95 7
20 103 6
20 273 -8
20 179 6
20 24 -1
20 264 4
20 44 10
20 90 -9
20 195 -2
20 221 5
20 231 -9
20 75 -1
20 70 -10
20 165 0
20 293 -4
20 251 7
20 173 -8
20 272 9
20 242 -9
20 184 -1
20 260 2
20 270 -8
20 116 6
20 268 -5
20 239 -1
20 74 -7
20 87 -6
20 159 5
20 47 -8
20 245 -6
20 146 -6
20 227 -1
20 177 5
20 161 -8
20 185 4
20 210 -7
20 196 5
20 55 0
20 86 7
20 84 5
20 256 9
20 257 4
20 209 -4
20 163 9
20 241 6
20 203 -4
20 197 -2
20 94 7
20 142 9
20 243 2
20 186 -8
20 65 1
20 58 -2
20 71 -1
20 102 -8
20 92 0
20 167 -5
20 261 4
20 82 -8
20 193 5
20 247 -5
20 288 -2
20 290 -1
20 198 -1
20 109 7
20 85 -7
20 125 7
20 73 10
20 192 8
20 66 -1
20 126 0
20 76 9
20 278 -2
20 117 -6
20 250 1
20 32 -4
20 128 -8
20 118 -8
20 178 1
20 191 -1
20 294 3
20 187 1
20 45 4
20 120 7
20 144 -1
20 28 2
20 168 5
20 284 10
21 101 -10
21 45 -10
21 71 5
21 79 -7
21 254 3
21 214 8
21 128 -1
21 81 -4
21 269 3
21 31 8
21 165 -10
21 190 -4
21 22 -8
21 69 4
21 63 5
21 294 -10
21 33 1
21 219 4
21 62 -9
21 53 -2
21 189 6
21 155 -2
21 178 6
21 186 10
21 39 -4
21 185 -4
21 151 -4
21 244 -2
21 93 9
21 290 -6
21 143 3
21 268 -2
21 275 -7
21 183 7
21 97 -9
21 29 3
21 256 -10
21 89 0
21 182 -3
21 266 9
21 50 -7
21 242 2
21 265 6
21 272 -1
21 47 9
21 287 5
21 121 5
21 141 -4
21 180 -2
21 30 9
21 167 1
21 209 8
21 184 2
21 211 -5
21 61 7
21 147 -1
21 43 -10
21 267 -10
21 160 9
21 289 -3
21 234 1
21 126 -10
21 154 2
21 129 2
21 232 -7
21 37 -9
21 40 1
21 131 4
21 142 -4
21 292 9
21 285 5
21 248 -1
21 172 -5
21 195 8
21 212 -2
21 54 4
21 177 -5
21 133 10
21 284 10
21 271 2
21 250 0
21 261 7
21 239 -4
21 138 5
21 210 5
21 95 6
21 41 -3
21 193 -1
21 175 -8
21 191 1
21 105 -6
21 38 2
21 203 -8
21 109 -5
21 169 0
21 277 7
21 173 2
21 123 10
21 124 4
21 77 -8
21 55 -5
21 34 9
21 127 -10
21 279 5
21 136 7
21 243 2
21 134 -8
21 135 -6
21 227 0
21 148 8
21 192 -7
21 221 7
21 92 7
21 218 3
21 295 1
21 64 -1
21 226 0
21 282 -6
21 181 -1
21 230 -3
21 278 -8
21 52 9
21 223 6
21 229 7
21 76 2
21 107 9
21 112 -4
21 65 4
21 150 -8
21 96 10
21 236 6
21 264 -1
21 228 2
21 42 1
21 78 -7
21 32 7
21 257 5
22 116 8
22 89 8
22 179 -6
22 258 8
22 168 6
22 120 -8
22 75 -6
22 39 -6
22 288 0
22 93 10
22 244 0
22 92 -4
22 80 2
22 58 0
22 163 -10
22 106 -5
22 243 0
22 130 -2
22 99 9
22 82 0
22 98 1
22 253 1
22 100 4
22 232 -6
22 85 -1
22 283 10
22 112 3
22 215 -10
22 263 2
22 105 -3
22 196 -10
22 299 -3
22 138 7
22 295 5
22 170 5
22 142 10
22 240 -10
22 126 -3
22 289 2
22 210 7
22 285 -6
22 78 7
22 60 -1
22 280 -1
22 26 2
22 63 -6
22 83 -5
22 121 -2
22 137 4
22 174 4
22 261 10
22 166 -8
22 139 9
22 291 -5
22 59 1
22 297 7
22 182 -3
22 205 -9
22 226 -2
22 238 -5
22 154 2
22 233 7
22 267 7
22 56 1
22 169 -3
22 188 3
22 25 -8
22 265 4
22 256 -3
22 134 3
22 249 9
22 101 -7
22 27 10
22 180 6
22 235 3
22 108 -1
22 221 -3
22 50 4
22 117 -6
22 274 -7
22 224 3
22 124 -7
22 234 0
22 86 1
22 212 3
22 71 -2
22 271 0
22 275 10
22 135 3
22 281 8
22 72 -4
22 129 9
22 276 -5
22 264 -2
22 228 -3
22 28 -3
22 51 -1
22 292 -7
22 32 10
22 162 -8
22 155 -4
22 197 -10
22 268 -10
22 248 -2
22 54 -9
22 227 5
22 115 -1
22 67 -3
22 152 6
22 140 -6
22 192 -8
22 284 -2
22 252 10
22 45 -10
22 153 3
22 62 -6
22 70 10
22 254 -7
22 149 7
22 236 6
22 136 -7
22 157 -7
22 259 -5
22 42 9
22 31 10
22 277 -8
22 282 -7
22 109 -7
22 251 5
22 164 -3
22 133 4
22 111 2
22 77 2
22 40 -3
22 46 5
22 294 10
22 96 -6
22 41 0
22 217 5
22 186 -2
23 82 10
23 252 4
23 70 5
23 79 2
23 218 0
23 217 -9
23 167 -1
23 81 -1
23 259 4
23 88 9
23 36 -8
23 188 7
23 210 -7
23 278 -2
23 35 8
23 63 6
23 203 -6
23 54 8
23 113 -1
23 187 -3
23 29 1
23 192 5
23 37 2
23 91 -2
23 99 4
23 120 4
23 104 -2
23 175 0
23 27 10
23 288 -5
23 267 2
23 285 -6
23 216 2
23 294 0
23 290 -7
23 157 4
23 258 5
23 286 -8
23 56 -1
23 212 1
23 158 -8
23 177 9
23 242 0
23 150 5
23 32 -6
23 225 7
23 106 6
23 41 -2
23 234 3
23 98 -1
23 221 -10
23 86 0
23 279 -9
23 33 -2
23 227 5
23 145 6
23 211 4
23 220 -1
23 270 5
23 125 2
23 299 -1
23 132 -5
23 271 2
23 245 1
23 189 -8
23 193 -3
23 128 6
23 78 -10
23 268 -7
23 116 10
23 215 7
23 241 -6
23 51 7
23 44 -4
23 173 -10
23 114 -2
23 164 -1
23 253 -6
23 264 -8
23 292 10
23 266 -7
23 293 5
23 26 1
23 199 3
23 101 -1
23 118 -5
23 168 -8
23 68 4
23 184 -1
23 126 9
23 31 -7
23 160 3
23 243 -1
23 257 -9
23 190 0
23 153 0
23 96 5
23 162 0
23 148 -1
23 52 -7
23 181 -4
23 224 -2
23 169 -2
23 48 5
23 134 3
23 297 6
23 208 -9
23 123 -1
23 231 7
23 53 -3
23 121 -6
23 281 -10
23 226 -7
23 112 -3
23 206 3
23 295 -6
23 28 4
23 287 -2
23 256 -9
23 133 3
23 80 -4
23 194 -8
23 172 -2
23 159 -9
23 39 3
23 75 -2
23 94 -8
23 83 -10
23 202 9
23 76 -3
23 147 10
23 240 5
23 228 5
23 163 -1
23 248 3
23 277 8
23 141 8
23 197 10
23 92 3
23 200 9
23 66 -10
23 280 8
23 97 7
23 107 -10
23 151 -8
23 166 -7
23 42 8
23 195 -10
24 226 6
24 143 -6
24 28 -6
24 162 -3
24 70 1
24 106 4
24 71 1
24 183 7
24 192 2
24 185 4
24 298 -1
24 241 -4
24 45 8
24 228 4
24 41 -10
24 238 3
24 250 -3
24 267 -5
24 72 10
24 87 -1
24 92 7
24 213 -8
24 279 6
24 86 -1
24 153 -2
24 158 -2
24 47 -4
24 189 -2
24 209 10
24 261 8
24 120 5
24 138 2
24 291 9
24 191 5
24 65 -2
24 112 -1
24 292 6
24 116 -7
24 115 7
24 188 -9
24 297 -4
24 59 -3
24 123 2
24 275 -1
24 35 -7
24 187 -3
24 75 9
24 300 -8
24 299 -7
24 69 5
24 26 -1
24 236 -7
24 40 4
24 174 9
24 134 2
24 81 -5
24 100 1
24 194 -10
24 159 10
24 268 3
24 288 4
24 223 7
24 52 -10
24 196 6
24 60 -7
24 212 -2
24 119 -2
24 168 1
24 280 7
24 199 -4
24 178 -10
24 61 9
24 204 5
24 293 -8
24 118 4
24 151 10
24 248 0
24 57 10
24 216 1
24 29 3
24 31 4
24 109 -4
24 89 -2
24 278 9
24 169 -10
24 91 5
24 253 7
24 219 7
24 51 1
24 179 -9
24 246 9
24 114 -6
24 284 2
24 36 0
24 127 2
24 74 6
24 296 -9
24 103 0
24 98 2
24 80 2
24 237 8
24 232 -9
24 43 2
24 205 6
24 258 -6
24 48 -6
24 102 -1
24 229 3
24 254 10
24 231 -7
24 97 6
24 46 4
24 233 -9
24 154 7
24 170 0
24 277 2
24 218 2
24 83 -1
24 264 0
24 206 3
24 181 -4
24 67 -8
24 122 8
24 85 4
24 289 2
24 49 10
25 256 3
25 210 0
25 168 3
25 169 -5
25 275 7
25 255 -7
25 68 -9
25 264 -1
25 35 0
25 59 10
25 142 10
25 53 -5
25 67 -5
25 154 -8
25 85 -5
25 191 4
25 123 -4
25 242 3
25 247 -8
25 294 -4
25 245 10
25 233 -8
25 159 10
25 73 7
25 291 7
25 28 -7
25 299 -6
25 145 -10
25 276 0
25 69 4
25 248 4
25 161 5
25 212 -1
25 71 -9
25 172 1
25 62 -6
25 121 -3
25 295 8
25 274 -4
25 282 -7
25 228 9
25 146 -4
25 236 -10
25 215 6
25 166 -3
25 183 2
25 157 1
25 138 6
25 57 -9
25 152 -10
25 188 -4
25 101 4
25 83 -8
25 122 -6
25 177 0
25 158 10
25 133 -1
25 226 -5
25 204 4
25 186 -3
25 164 -2
25 206 -8
25 65 10
25 37 5
25 200 8
25 261 6
25 209 9
25 93 5
25 156 -5
25 96 -8
25 240 9
25 281 5
25 221 2
25 217 -2
25 267 9
25 235 -10
25 184 -1
25 109 -4
25 112 10
25 125 -9
25 74 3
25 238 -7
25 106 -6
25 108 0
25 241 1
25 216 -10
25 150 2
25 84 -7
25 129 -8
25 254 6
25 114 -3
25 225 5
25 262 -3
25 269 -9
25 39 8
25 284 -8
25 244 -9
25 29 -4
25 213 -2
25 103 10
25 100 6
25 111 6
25 160 10
25 165 6
25 175 3
25 124 -7
25 278 7
25 192 -8
25 193 -5
25 42 4
25 211 -7
25 95 -4
25 266 -9
25 285 6
25 265 8
25 203 5
25 199 1
25 207 -5
25 139 -2
25 189 7
25 80 -3
25 167 5
25 66 0
25 31 0
26 288 7
26 213 8
26 232 9
26 230 -2
26 112 0
26 163 -7
26 283 -6
26 36 1
26 298 1
26 263 9
26 238 3
26 70 -4
26 295 8
26 201 -2
26 281 9
26 212 0
26 229 -4
26 82 0
26 259 -2
26 148 -6
26 49 -6
26 204 10
26 277 1
26 100 9
26 271 -2
26 128 3
26 236 -4
26 155 2
26 105 9
26 39 5
26 69 7
26 107 -10
26 270 6
26 146 -9
26 88 1
26 111 -1
26 34 -2
26 60 7
26 134 4
26 73 -9
26 176 5
26 269 -6
26 48 6
26 92 9
26 192 4
26 159 -2
26 198 -6
26 97 1
26 150 6
26 185 -5
26 144 7
26 125 2
26 256 0
26 177 6
26 186 -7
26 211 8
26 68 -10
26 282 9
26 27 -3
26 121 -6
26 45 8
26 38 5
26 276 -8
26 194 -5
26 59 0
26 98 10
26 167 -5
26 62 5
26 30 6
26 52 6
26 243 8
26 222 0
26 151 9
26 241 9
26 108 -7
26 244 9
26 160 -2
26 102 5
26 225 4
26 40 -10
26 205 6
26 67 4
26 122 -4
26 202 -2
26 161 -2
26 28 2
26 157 1
26 101 -4
26 294 1
26 75 6
26 32 -9
26 266 -5
26 115 5
26 104 -5
26 33 3
26 89 9
26 273 2
26 221 2
26 189 -7
26 261 -4
26 292 2
26 51 7
26 83 -3
26 126 -2
26 64 8
26 231 5
26 227 -2
26 191 1
26 106 -3
26 140 -3
26 252 0
26 267 0
26 81 3
26 280 6
26 65 -2
26 251 -5
26 296 7
26 246 -9
26 275 4
26 240 -10
26 171 4
26 253 -6
26 169 -3
26 284 6
26 29 3
26 224 2
26 41 10
26 72 -4
26 86 2
26 174 5
26 215 -2
26 78 2
26 118 8
26 264 7
26 119 1
26 90 5
26 219 -8
26 42 7
26 254 -5
26 127 8
26 156 9
26 136 -9
26 184 2
26 245 0
26 53 -4
26 286 -9
27 286 -2
27 125 -10
27 44 -7
27 98 -2
27 195 1
27 293 5
27 162 -1
27 232 -1
27 280 3
27 235 9
27 29 10
27 250 8
27 34 0
27 86 -9
27 268 4
27 108 0
27 208 -7
27 61 3
27 80 6
27 169 0
27 264 7
27 53 -9
27 152 2
27 65 -8
27 75 8
27 212 10
27 224 -9
27 81 -6
27 93 2
27 102 -3
27 79 9
27 36 -9
27 203 2
27 133 1
27 31 6
27 121 -1
27 234 -5
27 42 -3
27 51 3
27 225 1
27 202 -6
27 270 -2
27 205 7
27 180 -3
27 142 -5
27 127 -7
27 115 3
27 40 4
27 267 -10
27 192 10
27 171 -8
27 117 2
27 35 1
27 247 -1
27 184 -4
27 153 -2
27 254 -6
27 164 -8
27 122 7
27 148 1
27 77 -9
27 119 -3
27 170 -6
27 245 8
27 57 -2
27 111 0
27 91 -10
27 68 -4
27 262 2
27 69 10
27 104 -6
27 172 4
27 276 8
27 259 10
27 87 -9
27 124 -8
27 298 -9
27 263 8
27 255 8
27 217 -8
27 182 -7
27 52 6
27 71 2
27 88 10
27 82 -9
27 159 9
27 289 8
27 47 -5
27 85 -2
27 219 -5
27 196 -2
27 90 1
27 139 -10
27 291 0
27 241 -3
27 140 -3
27 66 4
27 84 -3
27 228 -4
27 63 -8
27 287 5
27 160 -9
27 218 -6
27 49 1
27 231 7
27 50 -2
27 32 5
27 246 3
27 189 -4
27 109 -8
27 112 -4
27 257 -3
27 260 -7
27 200 3
27 294 -9
27 237 7
27 144 -1
27 278 -7
27 261 -4
27 100 10
27 207 5
27 185 2
27 178 -9
27 292 -5
27 58 -1
27 141 4
27 198 0
27 92 0
27 165 -7
27 210 5
27 188 8
27 67 -10
27 279 -5
27 244 -4
27 62 -8
27 46 -5
27 266 9
28 226 3
28 133 5
28 52 -9
28 162 9
28 32 -3
28 228 -9
28 144 -8
28 71 -6
28 119 -4
28 251 8
28 184 0
28 61 -4
28 288 -4
28 66 6
28 252 -6
28 191 -7
28 283 6
28 64 6
28 74 6
28 243 5
28 290 10
28 278 5
28 242 -10
28 218 8
28 180 10
28 224 -3
28 44 -8
28 187 -10
28 166 3
28 126 -4
28 194 -2
28 270 -7
28 84 -8
28 299 6
28 247 1
28 240 -4
28 220 -9
28 297 2
28 141 2
28 289 -6
28 285 3
28 261 -3
28 68 -9
28 139 -1
28 294 -5
28 143 9
28 222 9
28 167 1
28 70 8
28 221 -4
28 175 -4
28 29 -8
28 160 4
28 99 -10
28 116 7
28 121 8
28 182 -8
28 279 3
28 199 -9
28 155 4
28 82 -10
28 286 1
28 72 4
28 173 9
28 219 -7
28 164 6
28 186 -5
28 148 -4
28 87 -4
28 205 7
28 104 -3
28 33 9
28 216 7
28 257 -10
28 101 2
28 198 2
28 105 -10
28 45 -5
28 30 -8
28 215 8
28 77 5
28 96 1
28 273 10
28 202 4
28 165 -7
28 196 2
28 206 1
28 238 0
28 73 5
28 241 5
28 132 -9
28 94 -8
28 291 2
28 83 0
28 150 9
28 93 8
28 123 10
28 152 8
28 85 -7
28 172 0
28 213 5
28 55 6
28 57 8
28 80 -8
28 59 3
28 159 4
28 100 -7
28 183 10
28 124 -4
28 49 4
28 287 -4
28 41 -8
28 65 -4
28 128 6
28 129 10
28 295 10
28 275 6
28 110 9
28 145 1
28 263 -9
28 188 -8
28 158 8
28 135 -6
28 237 -5
28 131 -10
28 78 -5
28 223 -4
28 193 5
28 234 -2
28 246 5
28 284 -4
29 119 -8
29 294 7
29 172 -5
29 287 2
29 182 -10
29 76 -1
29 60 -4
29 58 5
29 175 -7
29 260 6
29 153 6
29 33 0
29 65 -8
29 45 6
29 135 0
29 168 -8
29 271 -9
29 132 9
29 84 -8
29 236 5
29 218 -6
29 96 3
29 270 10
29 243 -4
29 150 -10
29 82 1
29 244 10
29 297 -4
29 125 5
29 191 -8
29 242 4
29 139 -9
29 30 6
29 44 -6
29 89 -2
29 101 -1
29 265 -5
29 249 10
29 197 -6
29 85 -10
29 142 4
29 147 -1
29 185 -9
29 224 -7
29 46 -6
29 206 -3
29 161 -9
29 41 10
29 34 -10
29 138 4
29 165 3
29 87 3
29 173 3
29 225 -9
29 112 -5
29 143 -8
29 215 1
29 219 2
29 68 -10
29 81 4
29 207 -9
29 227 9
29 184 6
29 275 10
29 70 -6
29 223 2
29 95 0
29 171 9
29 292 -10
29 160 1
29 88 -5
29 61 -4
29 104 -10
29 235 4
29 86 6
29 190 -6
29 266 8
29 124 6
29 71 -7
29 74 -8
29 170 -4
29 167 4
29 272 4
29 229 -1
29 122 0
29 110 0
29 162 10
29 134 8
29 261 6
29 183 1
29 291 2
29 99 3
29 282 -4
29 32 -2
29 145 9
29 280 4
29 83 -5
29 152 -10
29 148 0
29 108 -7
29 277 -10
29 237 7
29 51 -3
29 193 -1
29 66 -7
29 295 -10
29 113 3
29 230 -8
29 149 -3
29 255 -9
29 221 -8
29 181 -10
29 231 -1
29 286 8
29 154 8
29 133 3
29 55 4
29 169 9
29 247 -6
29 141 -10
29 273 -6
29 140 -9
29 216 6
29 75 -9
29 210 -3
29 253 -5
29 77 5
29 78 4
30 98 3
30 85 3
30 223 -10
30 283 1
30 210 5
30 32 -6
30 240 -8
30 218 3
30 204 -7
30 272 -7
30 214 7
30 247 -1
30 111 -5
30 166 10
30 232 -3
30 172 0
30 45 -6
30 56 -1
30 127 -8
30 175 9
30 285 -3
30 291 0
30 115 -1
30 63 2
30 165 1
30 152 -3
30 147 -2
30 120 -9
30 222 0
30 73 -4
30 186 -8
30 131 3
30 215 8
30 249 6
30 99 2
30 79 -1
30 231 -6
30 250 -1
30 276 1
30 259 -4
30 260 -3
30 277 -7
30 213 1
30 137 0
30 70 -9
30 84 -1
30 280 -3
30 151 6
30 198 2
30 149 -7
30 287 6
30 170 -9
30 254 -1
30 256 -9
30 128 -1
30 284 3
30 168 -5
30 51 8
30 42 1
30 76 -10
30 57 10
30 160 4
30 279 2
30 233 -7
30 113 1
30 108 7
30 123 -6
30 255 -6
30 155 8
30 107 8
30 132 2
30 299 3
30 224 1
30 271 -3
30 286 1
30 87 7
30 181 -2
30 225 4
30 205 -10
30 122 0
30 48 -4
30 162 1
30 164 -1
30 190 -1
30 49 4
30 237 -7
30 216 1
30 194 10
30 187 -4
30 298 -8
30 61 9
30 39 3
30 82 8
30 83 2
30 40 -10
30 208 4
30 268 -10
30 296 8
30 267 0
30 192 3
30 242 -8
30 217 8
30 31 2
30 86 -7
30 106 -7
30 37 10
30 197 5
30 91 -9
30 44 3
30 202 10
30 110 -8
30 211 -10
30 126 0
30 136 0
30 47 1
30 173 4
30 206 4
30 35 10
30 238 -2
30 46 6
30 50 -5
30 200 6
30 270 -8
30 178 -1
30 193 7
30 281 -8
30 196 1
30 67 4
30 133 -3
30 138 3
30 209 8
30 134 -7
30 282 -2
30 65 -9
30 80 8
30 273 0
30 101 -8
30 185 1
31 239 8
31 95 5
31 254 -8
31 37 7
31 232 -5
31 64 -3
31 227 -9
31 46 7
31 238 3
31 233 -3
31 180 -9
31 73 2
31 198 -6
31 285 8
31 68 -10
31 149 -10
31 42 -9
31 167 -3
31 83 -4
31 155 -9
31 234 3
31 81 7
31 300 1
31 105 -10
31 281 4
31 135 -9
31 66 -9
31 194 5
31 126 7
31 286 -9
31 159 -7
31 125 -8
31 118 -10
31 161 3
31 182 1
31 152 1
31 113 0
31 65 -7
31 71 8
31 123 2
31 103 4
31 154 2
31 196 7
31 279 2
31 104 9
31 221 0
31 148 2
31 70 -7
31 99 3
31 62 -8
31 112 1
31 250 7
31 163 -8
31 222 -8
31 136 -2
31 246 -5
31 91 10
31 69 -8
31 47 8
31 243 9
31 174 -2
31 260 -1
31 40 2
31 93 -3
31 255 9
31 61 -3
31 287 -4
31 129 10
31 296 8
31 75 10
31 110 -9
31 257 5
31 78 1
31 207 -4
31 276 1
31 139 -9
31 229 0
31 244 -10
31 297 -5
31 89 3
